additives_tags,brands,carbohydrates_100g,categories,countries,ecoscore_grade,energy_100g,fat_100g,fiber_100g,ingredients_text,labels,manufacturing_places,nutriscore_grade,origins,packaging,packaging_tags,product_name,proteins_100g,salt_100g,saturated-fat_100g,stores,sugars_100g
"['en:e296', 'en:e300', 'en:e330', 'en:e331', 'en:e960']",Fuze Tea,4.3,"Boissons, Boissons édulcorées, Boissons sans alcool, Boissons au thé, Thés glacés, Thés glacés saveur pêche, Boissons avec sucre ajouté",France,c,80.0,0.0,,"Eau, sucre, jus de pêche à base de concentré (1%), acidifiants : acide citrique, citrate de sodium, acide malique, extraits de thé (0,12 %), arômes naturels de pêche et thé avec autres arômes naturels, antioxydant : acide ascorbique, édulcorant : glycosides de stéviol.","Sans conservateurs, Sans colorants, Rainforest Alliance, Avec édulcorants, Triman",,d,,"Plastic, Bottle, en:pet-bottle","['en:plastic', 'en:bottle-or-vial', 'en:bottle', 'en:pet-bottle']","Thé noir glacé, saveur pêche intense",0.0,0.025,0.0,"Magasins U,carrefour.fr,Intermarché",4.3
[],Mont Roucous,0.0,"Boissons, Eaux, Eaux de sources, Eaux minérales, Boissons sans alcool, Eaux minérales naturelles, Boissons sans sucre ajouté",France,not-applicable,0.0,0.0,,Eau Minérale,Triman,Mont Roucou,a,France,"1 bouchon à recycler, 1 Bouteille en plastique à recycler","['fr:1-bouteille-en-plastique-a-recycler', 'fr:1-bouchon-a-recycler']",Eau minérale naturelle,0.0,0.00075,0.0,,0.0
[],"hepar,Contrex",0.0001,"Boissons, Eaux, Eaux de sources, Eaux minérales, Eaux minérales naturelles, Boissons sans sucre ajouté","Belgique,France,Suisse,en:En",not-applicable,0.0001,0.0001,0.0,"Analyse en mg/l : Calcium 468 / Magnésium 74,5 / Sodium 9,4 / Sulfate 1121 / Bicarbonate 372 / Résidu sec à 180°C 2078. pH = 7,4.","Point Vert, Faible teneur en sodium, Nutriscore, Triman",Contrexéville,a,"Contrexéville,France","Plastique,Bouteille,Bouchon en plastique,Bouteille en plastique","['en:plastic', 'en:bottle', 'fr:bouchon-en-plastique', 'fr:bouteille-en-plastique']",CONTREX eau minérale naturelle,0.0001,0.0001,0.0001,"Carrefour,E.Leclerc",0.0001
['en:e290'],Cristaline,,"Boissons, Boissons gazeuses, Eaux, Eaux de sources, Eaux minérales, Boissons sans alcool, Boissons sans sucre ajouté, Eaux gazeuses, Eaux minérales gazeuses, Eaux-de-source-avec-adjonction-de-gaz-carbonique","Belgique,France",not-applicable,,,,"Eau de source, gaz carbonique.",Faible teneur en sodium,F-69730 GENAY,a,France,"Bouchon en plastique,Bouteille en plastique","['fr:bouchon-en-plastique', 'fr:bouteille-en-plastique']",Eau de source gazéifiée,,,,"Bi1,carrefour.fr,Casino",
"['en:e322', 'en:e410', 'en:e418']",Alpro,2.7,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Dairies,Plant-based foods,Dairy substitutes,Milk substitutes,Nuts and their products,Plant-based beverages,Milks,Plant-based milk alternatives,Nut-based drinks,Almond-based drinks",United Kingdom,b,100.0,1.1,0.4,"Water, _almond_ (2.3%), sugar, tri-calcium phosphate, sea salt, stabilisers (locust bean gum, gellan gum), emulsifier (lecithins (sunflower), natural flavouring, vitamins (B2, B12, E, D2).","No gluten,Organic,Vegetarian,Vegan,Certified B Corporation,European Vegetarian Union,European Vegetarian Union Vegan,FSC,FSC Mix,No lactose,No milk,Nutriscore,Nutriscore Grade B,Triman,Entreprise-b-certifiee,Point-vert,Riche-en-vitamine-b,Riche-en-vitamine-b12,Riche-en-vitamine-d,Riche-en-vitamine-e,Sans-colorants,Sans-conservateurs,Source-de-calcium,Union-vegetarienne-europeenne,Union-vegetarienne-europeenne-vegetalien,Vegetalien,Vegetarien,Without addition of dairy products",France,b,Spain,"Composites multicouches,Tetra Pak,Sec,Brique,Carton,Bouchon de bouteille","['en:bottle-cap', 'en:multilayer-composite', 'en:tetra-pak', 'en:wine-cork', 'en:brick', 'en:cardboard', 'en:dry']",Mediterranean Nutty Almond Milk,0.5,0.00014,0.1,"Magasins U,Delhaize,Rewe,Unes,Aldi Süd,Kaufland,Tesco Extra,carrefour.fr,Auchan",2.4
[],Romaqua Group,,"Beverages,Waters,Spring waters,Mineral waters,Băuturi",Romania,not-applicable,,,,mineral water,,Romania,a,,"Regina apelor minerale APA MINERALĂ NATURALĂ PLATĂ mică mg/l hat (HCO) 317 ·) 180°C 53,1 32,5 2,05 352 7,42 PREMI TARGUL DE LA DE AUR APER BÁLINT ANALITIKA Kft., 22-128/3a, 31.01.2022. e preferință, înainte de: vezi pe ambalaj. loc ferit de inghet şi soare. Depozitarea în condiţii lângă produse cu mirosuri puternice poate afecta calitatea dus si imbuteliat de: Romaqua Group S.A. Borsec, Fabrica Minerale, str. Carpati, nr. 46, 535300 Borsec, Harghita, 1266.337.425, Fax: 0266.337.290, www.romaqua-group.ro. Faget, loc. Borsec. L PP Un produs de calitate ROMAQUA GROUP BORSEC 69 PROROM KOSHER PARVE PRODUS PUR 2010 V RESPECTĂ NATURA 5942219 111113","['en:05-352-7', 'en:1-32', 'en:1266-337-425', 'en:22-128-3a', 'en:31-01-2022-e-preferință', 'en:42-premi-targul-de-la-de-aur-aper-balint-analitika-kft', 'en:5-2', 'en:535300-borsec', 'en:fabrica-minerale', 'en:fax-0266-337-290', 'en:harghita', 'en:regina-apelor-minerale-apa-minerală-naturală-plată-mică-mg-l-hat-hco-317-180-c-53', 'en:loc-borsec-l-pp-un-produs-de-calitate-romaqua-group-borsec-69-prorom-kosher-parve-produs-pur-2010-v-respectă-natura-5942219-111113', 'en:nr-46', 'en:str-carpati', 'en:www-romaqua-group-ro-faget', 'en:inainte-de-vezi-pe-ambalaj-loc-ferit-de-inghet-şi-soare-depozitarea-in-condiţii-langă-produse-cu-mirosuri-puternice-poate-afecta-calitatea-dus-si-imbuteliat-de-romaqua-group-s-a-borsec']",,,0.00574,,,
"['en:e331', 'en:e338', 'en:e952']",Coca-Cola,0.0,"Bebidas, Bebidas carbonatadas, Bebidas endulzadas artificialmente, Sodas, Bebidas light, Bebidas no alcohólicas, Bebidas carbonatadas sin jugo de frutas, Bebidas de cola, Sodas light, en:Carbonated soft drink without fruit juice without sugar and with artificial sweeteners, Bebida de cola light",España,not-applicable,1.4,0.0,0.0,"281O0 Coke zERO BEBIDA REFRESCANTE AROMATIZADA Con edulcorantes. : agua carbonalada colorantes E-150d, edulcorantes: ciclamato sodico acesulfamo K y aspartamo. acidulante acido fosfórico, aromas naturales. aroma cafeina Corrector de acidez: citratos de sodio. Contiene una fuente de fenilalanin. INFORMACIÓN NUTRICIONAL SPor 100 ml 23221kcal","Bajo o sin azúcar, Contiene una fuente de fenilalanina, Punto Verde, Sin azúcar, Con edulcorantes, Triman",FRANCE,b,,"en:Plastic,en:Recycle,PET,en:Bottle","['en:plastic', 'en:recycle', 'en:pet-polyethylene-terephthalate', 'en:bottle']",Coca-Cola Zero,0.0,0.02,0.0,"Casino,Bi1-Auchan FR 77480 Mousseaux-les-Bray",0.0
['en:e418'],Alpro,6.5,"Alimentos e bebidas à base de plantas,Bebidas,Alimentos à base de plantas,Cereais e Batatas,en:Dairy substitutes,Cereais e seus produtos,Substitutos do leite,Bebidas à base de plantas,Leites de planta,Leites de cereais,Bebidas não adoçadas,Bebidas de aveia","Bélgica,República Checa,França,Alemanha,Hungria,Itália,Portugal,Reino Unido",b,185.0,1.4,1.9,"_Oat_ base (96.6%) (Water, _Oat_ (9.8%)), Soluble corn fibre, Sunflower oil, Calcium (Tri-calcium phosphate), Sea salt, Stabiliser (Gellan gum), Vitamins B2, B12, D2.","Vegetariano,Sem conservantes,Source of fibre,Vegano,100% vegetal,Fonte de cálcio,Empresa B Certificada,Agricultura UE,União Vegetariana Europeia,União Vegetariana Europeia Vegano,FSC,FSC Misto,Ponto Verde,Rico em fibras,Sem açúcares adicionados,Sem corantes,Sem lactose,Sem gordura trans,Nutriscore,Nutri-Score grau A,Rico en vitamina B,Fonte de vitamina B12,Fonte de vitamina D,Com óleo de girassol,Sem adição de produtos lácteos,Sem adoçantes,Triman,Vegan Cert",Italia,a,,en:composite-carton,['en:composite-carton'],Oat,0.4,0.1,0.2,"Tesco,Delhaize,Globus,Sainsbury's,Coal,Auchan",2.6
[],Carpatica,0.0,"Băuturi, Apa, Băuturi fără zahăr, en:Băuturi, en:Băuturi fără zahăr","Roumanie,France",not-applicable,0.0,0.0,0.0,"AQUA CARPATICA Corespunde pentru prepararea alimentelor foarte scazut e nitrați (&lt;10 mg/L) recomandat pentru ou-născuti și gravide Microbiologic pură EN Corespunde unui regim sărac în sodiu* CNa O Gust curat, plăcut *Nu se recomandă utilizarea apei carbogazificate la reconstituirea laptelui şi în alimentația sugarului. Compoziția chimică (mg/) Caldiu (Ca++) Magneziu (Mg++) 13,50 Sodiu (Na*) 47,90 0,83 Bicarbonați (HCO3) 217,70 Nitrați (NO) 1,80 7,97 pH (20°C): TDS (Tatl Salide Diackate): 155,00 AQUA CARPATICA-Apă minerală naturală necarbogazoasă (plată). Apd olig regim särac in sodiu Procs pionbiolog ST 2/2010 ominerala. Corespunde unui Nat-20mg/). loc. Paltiniş, SursayTiarpe HAUA, jud. Suceana Anaiza dimică conform 347756 is de Scitic Resarch St, Bhefa aroás s imbutiat de CARPATHIAN SPRINGS sa st. Republid nt33 Vatra Dormel OL TC",,Romania,b,Roumanie,"Mixed plastic-bottle,",['en:mixed-plastic-bottle'],Aqua Carpatica,0.0,0.0,0.0,,0.0
"['en:e150d', 'en:e331', 'en:e338', 'en:e950', 'en:e951']",Coca-Cola,0.0,"Bebidas,Bebidas carbonatadas,Bebidas artificialmente doçeadas,Sodas,Bebidas dietéticas,Bebidas não adoçadas,Colas,en:Diet sodas,en:Diet cola soft drink,Bebidas adoçadas","Argélia,Bélgica,França,Alemanha,Hungria,Itália,Marrocos,Polónia,Senegal,Espanha,Suíça,Tunísia",not-applicable,0.9,0.0,0.0,"Eau gazéifiée, colorant E150d, acidifiants , acide phosphorique, citrate de sodium, édulcorants , aspartame, acésulfame-K, arômes naturels (extraits végétaux), dont caféine, Contient une source de phénylalanine.","Contém uma fonte de fenilalanina,Ponto Verde,Fabricado na Suíça","Suisse,France",b,,"Plastic,Pe-polyethylene,Hdpe-high-density-polyethylene,Bottle,Pet-bottle,it:bottiglia pet","['en:plastic', 'en:pe-7-polyethylene', 'en:bottle-or-vial', 'en:hdpe-2-high-density-polyethylene', 'en:bottle', 'en:pet-bottle', 'it:bottiglia-pet']",,0.0,0.02,0.0,"Bi1,Kaufland",0.0
[],"Nestlé,Ricoré",9.1,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons à base de végétaux, Cafés, Boissons instantanées, Cafés solubles, Chicorée soluble, Chicorée et café en poudre soluble","France,Nouvelle-Calédonie,Suisse",e,577.0,0.5,45.3,"Café soluble 33,2%, fibres de chicorée (oligofructose) 33%, chicorée soluble 30%, sulfate de magnésium.","Fabriqué en France, Nutriscore, Nutriscore A, Triman","Nestlé France (MNF) - Zone Louis Delaporte - 76370 Rouxmesnil-Bouteilles,Seine-Maritime,Haute-Normandie,France",e,,"Boîte,Boîte de conserve ou canette,Canette,Boîte en métal,Couvercle en plastique","['en:box', 'en:can', 'en:drink-can', 'fr:boite-en-metal', 'fr:couvercle-en-plastique']",ricore,2.7,0.23,0.1,"Leclerc,Magasins U,Super U,Auchan,Carrefour",9.1
"['en:e150', 'en:e338']",Coca-Cola,10.6,"Beverages,Carbonated drinks,Sodas,Colas,Cola with sugar,Sweetened beverages,pl:gazowane","Algeria,Austria,Belgium,Democratic Republic of the Congo,France,Germany,Italy,Morocco,Poland,Réunion,Sweden,Switzerland,Tunisia,Ukraine,United Kingdom",not-applicable,180.0,0.0,,"carbonated water, sugar, colour (caramel e150), acid (phosphoric acid), natural flavourings (including caffeine)",Green Dot,,e,,"Bouchon solidaire,en:Bouchon,en:Bouchon ou couvercle,en:Bouteille,en:Bouteille ou Flacon,en:PET bottle,en:Plastic label,en:Plastique","['en:tethered-cap', 'en:bouchon', 'en:bouchon-ou-couvercle', 'en:bouteille', 'en:bouteille-ou-flacon', 'en:pet-bottle', 'en:plastic-label', 'en:plastique']",Coca Cola Original taste,0.0,0.01,0.0,"Cora,E.leclerc,Auchan,Lidl,Carrefour Market,Magasin U,Monoprix,Métro",10.6
[],Leroux,,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Desayunos, Bebidas para tomar calientes, Bebidas de origen vegetal, Cafés, Bebidas instantáneas, en:Instant chicory, fr:Chicorée","France,Espagne",unknown,,,,100% chicorée soluble.,"Sin gluten, Fuente de fibra alimentaria, Rico en fibra, Sin cafeína, Triman","84 rue François Herbo,59310 ORCHIES,FRANCE",c,"Francia,France","Verre,Opercule,Couvercle plastique","['en:glass', 'en:seal', 'fr:couvercle-plastique']",Chicorée soluble nature,,,,"Magasins U,Intermarché,Auchan,Cora,carrefour.fr,MERCADONA",
[],Hell,10.9,"Beverages, Energy drinks, Energy drink with sugar, Sweetened beverages, ro:45kcal","Greece, Romania, en:bulgaria",not-applicable,194.0,0.0,0.0,marketing authorisation of alcoc er a before the,ro:Hell,"SC HELL ENERGY SRL,VIDRASAU 1G/4 JUD.MUREȘ",e,România,Aluminiu,['en:aluminiu'],Classic Energy Drink 250ml,0.0,0.2,0.0,"Universale,lidl",10.9
[],Poulain,9.8,"Boissons, Cacao et dérivés, Cacaos et chocolats en poudre, Boissons instantanées, Cacaos en poudre, Chocolats en poudre",France,d,302.0,1.8,0.8,"İngrédients : Sucre, cacao maigre (11 % de beurre de cacao) en poudre, arôme. Cacao : 32 % minimum. Peut contenir lait et soja.","Fabriqué en France, en:Point Vert, en:Sans gluten, en:Sans huile de palme",France,d,"Fèves de cacao d'origine Afrique.,Non Union Européenne","Plastique, Boîte en plastique","['en:plastic', 'fr:boite-en-plastique']",Grand Arôme 32% de Cacao,3.7,0.11,1.1,"Magasins U,Carrefour,E.Leclerc, carrefour.fr",9.5
"['en:e160a', 'en:e202', 'en:e412', 'en:e950', 'en:e955']",Fanta,6.5,"Plant-based foods and beverages, Beverages, Plant-based beverages, Carbonated drinks, Fruit-based beverages, Artificially sweetened beverages, Sodas, Fruit sodas, Carbonated fruit soft drink, Orange soft drinks, Carbonated fruit soft drink with less than 10% of fruit juice, Sweetened beverages, fr:Boisson gazeuse aux fruits avec moins de 20 % de jus non sucrée avec édulcorants","República Checa,Francia,Alemania,Rumania,España",not-applicable,109.0,0.0,0.0,"carbonated water, orange juice-based concentrate (10%), sugar, lemon juice-based concentrate (2%), preservative: potassium sorbate, flavourings, natural orange with other natural flavourings, sweeteners: acesulfame-k, sucralose, stabilizer: guar gum, coloring: carotenes","Contains a source of phenylalanine, Green Dot, With sweeteners, Triman",,d,fr:Oranges du Brésil,"fr:Bouchon en plastique,fr:Bouteille en plastique,fr:Pet-bottle","['fr:bouchon-en-plastique', 'fr:bouteille-en-plastique', 'fr:pet-bottle']",Orange,0.0,0.0,0.0,"Mercadona,Carrefour,Auchan",6.5
[],Sidi Ali,0.0,"Beverages, Waters, Spring waters, Mineral waters, Natural mineral waters, Unsweetened beverages, Boissons, Eaux, Eaux de sources, Eaux minérales, Eaux minérales naturelles","France, Maroc, en:morocco",not-applicable,0.0,0.0,0.0,"Depuis 1978, Sidi Ali vous offre une eau minérale naturelle d'une pureté incomparable Source de bien-être et d'hydratation au quotidien Sidi Ali prend soin de vous. مد 1978 وسيدي علي يقدم لكم ماء معدني طبيعي ذوصفاء لا مثيل له. مصدر عناية وانتعاش لكل يوم، سيدي علي يعتني بكم. Sodium Calcium Composition minérale en mg/ Résidu sec à 110°C: 186 بیکاريونات 104 Bicarbonates صوديوم 26 sulfates كالسيوم 12 فات 42 Chlorures مفتريوم 9 Magnesium Nitrates بوتاسيوم 3 Potassium 15-04 5 30,93 N رانم 14 0 کلوویر ترات ت المستمكين لرقم الأخضر 34 34 00 0800",,,a,,"Plastic, Bottle","['en:plastic', 'en:bottle']",Eau minerale,0.0,0.0,0.0,,0.0
"['en:e150d', 'en:e338']",Coca-Cola,10.6,"Beverages, Carbonated drinks, Sodas, Colas, Sweetened beverages","France,Romania,Senegal,Spain,Switzerland,United Kingdom",not-applicable,180.0,0.0,,"carbonated water, sugar, color (caramel e150d), phosphoric acid, natural flavourings including caffeine,",,,e,,"Hdpe-bottle,Pet-bottle,es:Botella plástico","['en:hdpe-bottle', 'en:pet-bottle', 'es:botella-plastico']",Coca-Cola,0.0,0.0,0.0,Mercadona,10.6
[],Rozana,0.0,"Boissons, Boissons gazeuses, Eaux, Eaux de sources, Eaux minérales, Boissons sans alcool, Eaux gazeuses, Eaux minérales naturelles, Boissons sans sucre ajouté, Eaux minérales gazeuses","France,Polynésie française,Nouvelle-Calédonie,La Réunion",not-applicable,0.0,0.0,0.0,Eau minérale naturelle naturellement gazeuse (100%).,Point Vert,Beauregard-Vendon,a,"France,63460 Beauregard-Vendon,Source ROZANA","Plastique,Bouteille","['en:plastic', 'en:bottle']",Rozana,0.0,0.12325,0.0,"Super U,Carrefour,Auchan,Intermarché,Leclerc,E.Leclerc",0.0
[],Poulain,,"Beverages,Breakfasts,Cocoa and its products,Dried products,Dried products to be rehydrated,Cocoa and chocolate powders,Instant beverages,Cocoa powders,Chocolate powders","Canada,France",d,,,,"Sucre, cacao maigre en poudre 32% minimum (11% de beurre de cacao), arôme.","Green Dot,Made in France,Triman,fr:Loir et Cher","Loir-et-Cher,France",b,"Africa,European Union","Plastique,Boîte,Matériau recyclable,Plastique recyclable,Opercule","['en:plastic', 'en:box', 'en:recyclable-material', 'en:recyclable-plastic', 'en:seal']",Grand Arôme 32% de Cacao,,,,"Magasins U,carrefour.fr,Carrefour,Auchan",
[],Tropicana,8.9,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices, Non-alcoholic beverages, Orange juices, Squeezed juices, Orange juices without pulp, Squeezed orange juices","Belgien,Frankreich,Luxemburg,Réunion,Schweiz",c,182.0,0.0,0.6,"orange juice,","No preservatives, Green Dot, No added sugar, No colorings, Pure juice, Triman",chennai,c,Indien,"fr:Bouchon en plastique à recycler,fr:Bouteille en plastique à recycler","['fr:bouchon-en-plastique-a-recycler', 'fr:bouteille-en-plastique-a-recycler']",Orangensaft,0.8,0.0,0.0,"Magasins U,carrefour.fr",8.9
[],Sunny Bio,76.0,"Boissons et préparations de boissons,Boissons,Préparations pour boissons,Édulcorants,Sirops,Sirops simples,Sirops aromatisés,Sirops d'agave","Belgique,France",e,1315.0,0.5,,100% Sirop d'Agave biologique,"Bio,Bio européen,Agriculture non UE,FR-BIO-01,Point Vert,AB Agriculture Biologique,Triman,Palme-de-l-alimentation-2013",,unknown,Mexique,"Plastic, Bottle","['en:plastic', 'en:bottle']",Sirop d'agave,0.0,0.0725,0.0,"Magasins U,Auchan,carrefour.fr,e.leclerc,intermarché",73.0
"['en:e322', 'en:e322i']","Nestlé,Le chocolat",70.4,"Beverages, Breakfasts, Cocoa and its products, Hot beverages, Cocoa and chocolate powders, Instant beverages, Non-alcoholic beverages, Cocoa powders, Chocolate powders, Cocoa powder for beverages with sugar","Belgium,France,Guadeloupe,Martinique,New Caledonia,Réunion",e,1678.0,7.9,9.1,"chocolate powder 98% (sugar, cocoa), emulsifier: soy lecithin, natural flavour, cinnamon,","No gluten, Green Dot, Made in France, Nutriscore, Nutriscore Grade A, Triman",France,b,Afrique de l'Ouest,"Boîte,Boîte de conserve ou canette,Canette,Couvercle Plastique,Opercule en métal,Opercule plastique","['en:box', 'en:can', 'en:drink-can', 'fr:couvercle-plastique', 'fr:opercule-en-metal', 'fr:opercule-plastique']",Le Choco,6.8,0.12,4.2,"Promocash Carrefour,Auchan,Leclerc,Magasins U,Delhaize,carrefour.fr",65.8
"['en:e160a', 'en:e202', 'en:e296', 'en:e330', 'en:e331', 'en:e331i', 'en:e414', 'en:e444', 'en:e445', 'en:e950', 'en:e951', 'en:e959']",Fanta,4.6,"Plant-based foods and beverages, Beverages, Plant-based beverages, Carbonated drinks, Fruit-based beverages, Artificially sweetened beverages, Sodas, Fruit sodas, Orange soft drinks, Sweetened beverages","Belgium,Bulgaria,France,Germany,Hungary,Italy,Nigeria,Romania",not-applicable,81.0,0.0,,"Agua carbonada, zumo de naranja a partir de concentrado 8%, azúcar, acidulante (ácido cítrico, ácido málico), estabilizante (E-414, E-444, E-445), educolorante (E-950, aspartamo, E-959), conservador (E-202), corrector de acidez (citrato sódico), aroma natural de naranja, aromas naturales, antioxidante (ácido sódico), colorante (E-160a)",Vins S.a.i.n.s.,,d,France,"Plastic,Bouchon Plastique,Bouteille plastique,Pet-bottle,it:bottiglia pet","['en:plastic', 'en:bouchon-plastique', 'en:bouteille-plastique', 'en:pet-bottle', 'it:bottiglia-pet']",Fanta Naranja,0.0,0.0,0.0,Magasins U,4.6
"['en:e296', 'en:e300', 'en:e330', 'en:e331', 'en:e331iii', 'en:e960a']",Lipton,3.1,"Boissons, Boissons édulcorées, Boissons au thé, Thés glacés, Thés glacés saveur pêche, Boisson au thé aromatisée, Boisson au thé aromatisée sucrée",en:fr,b,56.0,0.0,0.0,"Eau,sucre,fructose,acidifiants (acide citrique, acide malique),extrait de thé noir⁽¹⁾ (0,12%),jus de pêche à base de concentré (0,1%),correcteur d'acidité (citrate trisodique),arômes,antioxydant (acide ascorbique),édulcorant (Glycosides de stéviol issus de Stevia),⁽¹⁾ Certifié Rainforest Alliance.,Plus d'informations sur ra.org.,People and nature = l'humain et la nature.","Point Vert, Rainforest Alliance",,c,"France,Union Européenne et Non Union Européenne,Thé hors UE,Produit en France,Thé Sri Lanka et Inde","1 bouteille en plastique à recycler, 1 bouchon en plastique à recycler","['fr:1-bouchon-en-plastique-a-recycler', 'fr:1-bouteille-en-plastique-a-recycler']",Ice tea,0.0,0.03,0.0,"Super U,Auchan,Lidl,Carrefour,Leclerc",3.0
"['en:e340', 'en:e340ii']",Oatly!,7.1,"Żywność i napoje na bazie roślin,Napoje,Żywność na bazie roślin,Zboża i ziemniaki,Zastępniki nabiału,Zboża i produkty zbożowe,Zastępniki mleka,Napoje na bazie roślin,Mleka roślinne,en:Cereal-based drinks,Mleka owsiane","Francja,Niemcy,Holandia,Szwajcaria,Wielka Brytania,Polska",b,247.0,3.0,0.8,"Wasser, _Hafer_ 10%, Rapsöl, Säureregulator (Dikaliumphosphat), Mineralien (Calciumcarbonat, Kaliumiodid), Salz, Vitamine (Vitamin D2, Riboflavin, Vitamin B12)","Wegetariańskie,Wegańskie,Ślad węglowy produktu,FSC,FSC Mix,en:Green Dot,Bez mleka,Bez soi",EU,b,,"en:multilayer-composite,Tetra Pak,Tetra Brik,en:Getränkekarton","['en:composite-material', 'en:tetra-pak', 'en:tetra-brik', 'en:getrankekarton']",Hafer Barista Edition,1.1,0.0975,0.3,"REWE,Edeka,HIT,dm,Aldi",3.4
"['en:e224', 'en:e300']",Solevita,2.2,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de citron","Belgien,Bulgarien,Frankreich,Deutschland,Rumänien,Schweiz,Vereinigtes Königreich",d,117.0,0.5,0.5,"99,88% jus de citron à base de concentré, antioxydant: acide ascorbique; conservateur: disulfite de potassium.","Végétarien, Végétalien, Union Végétarienne Européenne, Union Végétarienne Européenne Végétalien, Fabriqué en Italie, de:Nutri-Score B",San Rocco al Porto LO,b,"Italien,Sizilien","en:Lid or cap,Kunststoff,PE 7 - Polyethylen,en:Bottle or vial,PET 1 - Polyethylenterephtalat,Flasche,Etikett,Deckel,PET - Transparentes","['en:lid-or-cap', 'en:plastic', 'en:pe-7-polyethylene', 'en:bottle-or-vial', 'en:pet-1-polyethylene-terephthalate', 'en:bottle', 'en:label', 'en:lid', 'en:pet-transparent']",Jus de citron à base de concentré,0.4,0.01,0.1,Lidl,2.2
['en:e330'],Pulco,37.5,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Sirops, Sirops aromatisés, Boissons avec sucre ajouté",France,a,686.0,0.0,,"Jus de fruits à base de concentrés 46% (citron 25%, orange 21%), sucre, eau, pulpes de citron 4%, acidifiant: acide citrique, arômes naturels d'orange concentrés de carotte, pomme, fleur de carthame et citron.","Sans conservateurs, Sans sucre ajouté, Sans colorants, Triman",,d,,"Bottle cap,Glass,Wine cork,Bottle,fr:Bouteille en verre,fr:Bouteille verre","['en:bottle-cap', 'en:glass', 'en:wine-cork', 'en:bottle', 'fr:bouteille-en-verre', 'fr:bouteille-verre']",Pulco Orange Citron à diluer,0.3,0.01,0.0,"Magasins U,Carrefour,carrefour.fr",36.7
[],Coca-Cola,10.6,"İçecekler,Gazlı içecekler,en:Sodas,Kola,Tatlı içecekler","Romanya,İspanya,Türkiye,en:reino-unido",not-applicable,180.0,0.0,0.0,original ta herar,,Türkiye,e,,Ambalaj 100% reciclabil din plastic,['ro:ambalaj-100-reciclabil-din-plastic'],Coca-Cola,0.0,0.0,0.0,,10.6
